user	postsNum	followersNum	followingNum	hasLocation	AtUserNum	AtUserPostsNum	AtUserFollowerNum	AtUserFollowingNum	hashTagNum	hashTagPostsNum	likeNum
iheartradio	7,691	1.2m	1,994	0	10	63;2,063;63;2,063;63;2,063;54;278;373;278;	5.1m;67.8m;5.1m;67.8m;5.1m;67.8m;335;71;103;71;	41;379;41;379;41;379;985;140;789;140;	0		5,466
iheartradio	7,691	1.2m	1,994	0	4	938;65;3;2,277;	3m;3.5m;204;17.6k;	1,292;831;1,062;148;	1	436,414	6,733
iheartradio	7,691	1.2m	1,994	0	7	1,844;7;4;156;1,844;1,844;7,691;	31.2m;294;1,084;592;31.2m;31.2m;1.2m;	728;752;881;283;728;728;1,994;	1	436,420	11,412
iheartradio	7,691	1.2m	1,994	0	4	3,432;9;3;3,432;	119m;932;768;119m;	1,344;867;283;1,344;	1	436,435	9,912
iheartradio	7,691	1.2m	1,994	0	0				1	436,438	4,403
iheartradio	7,691	1.2m	1,994	0	3	154;10;154;	108m;789;108m;	0;4,621;0;	1	436,439	19,284
iheartradio	7,691	1.2m	1,994	0	3	17;2;98;	356;239;105;	935;139;98;	1	436,442	18,714
iheartradio	7,691	1.2m	1,994	0	0				1	436,447	11,743
iheartradio	7,691	1.2m	1,994	0	0				1	436,453	6,861
iheartradio	7,691	1.2m	1,994	0	9	58;239;0;134;119;11;627;190;13;	289;471;223;1,122;448;139;459;1,245;1,654;	443;293;281;701;642;194;487;748;2,218;	1	436,457	8,104
iheartradio	7,691	1.2m	1,994	0	1	2,343;	10.8m;	739;	1	436,463	7,830
iheartradio	7,691	1.2m	1,994	0	7	485;5;485;537;485;2;	3.4m;350;3.4m;302;3.4m;395;	23;198;23;386;23;529;	1	436,467	5,940
iheartradio	7,691	1.2m	1,994	0	6	7,691;7,691;1,844;24;23;84;	1.2m;1.2m;31.2m;680;489;647;	1,994;1,994;728;434;812;1,136;	1	436,476	19,453
iheartradio	7,691	1.2m	1,994	0	16	187;140;102;15;377;26;133;60;1,144;1,144;6;23;8;27;11;367;	209;225;225;205;161;142;183;182;441;441;986;1,524;131;310;862;10.4m;	489;1,274;414;204;198;138;259;819;593;593;1,239;1,520;200;344;2,488;1;	1	436,488	8,815
iheartradio	7,691	1.2m	1,994	0	1	54;	1,247;	3,360;	0		2,718
iheartradio	7,691	1.2m	1,994	0	5	1,147;712;2;48;711;	4,916;5,918;14;1,556;5,918;	919;1,190;319;267;1,190;	0		3,534
iheartradio	7,691	1.2m	1,994	0	1	2,424;	847k;	1,336;	0		1,884
iheartradio	7,691	1.2m	1,994	0	7	1,599;13;4,346;345;7,691;0;7;	1,217;227;99.8m;667;1.2m;119;28;	1,860;192;97;318;1,994;188;434;	0		12,434
iheartradio	7,691	1.2m	1,994	0	2	1,048;179;	471;503;	241;627;	0		4,446
iheartradio	7,691	1.2m	1,994	0	7	472;185;41;414;716;170;37;	36.4k;314;222;127;373;174;1,141;	648;979;422;1,248;765;158;271;	0		32,619
iheartradio	7,691	1.2m	1,994	0	15	1;54;4;1,685;40;54;4;11;7;11;7;11;1,763;2;77;	301;140;306;1.2m;121;140;1,365;69;53;69;53;69;3,787;441;104;	2,080;262;736;1,039;147;262;876;322;155;322;155;322;7,439;398;276;	0		10,610
iheartradio	7,691	1.2m	1,994	0	11	318;697;3,859;697;1,844;154;630;1,432;1,167;984;140;	584;466;856;466;31.2m;108m;854k;137m;8.2m;1,041;662;	4,495;335;1,213;335;728;0;174;36;371;806;724;	0		29,434
iheartradio	7,691	1.2m	1,994	0	2	126;7,691;	372;1.2m;	1,194;1,994;	1	76,522	1,704
cherylburke	2,301	436k	295	0	10	2,740;297;2,301;439;1,587;2,301;2,301;2,301;2,301;2,301;	484;387;436k;72.4k;842k;436k;436k;436k;436k;436k;	875;698;295;815;903;295;295;295;295;295;	3	2,60058612,866,936	15,135
cherylburke	2,301	436k	295	0	1	2,301;	436k;	295;	1	3,159,359	32,110
cherylburke	2,301	436k	295	0	13	448;466;2,301;105;129;298;1,190;7;58;209;549;317;46;	1,549;228;436k;1,374;1,576;179;333;16;156;588;1,383;1,737;1,129;	1,066;264;295;999;1,085;1,997;334;11;715;703;886;1,449;1,028;	1	423,714,833	52,574
cherylburke	2,301	436k	295	0	16	2,873;9;2,350;485;242;2,873;2,301;1,008;42;10;2,873;1,005;28;201;173;32;	1m;112;319;413;259;1m;436k;95;75;186;1m;310;862;193;168;254;	551;222;947;414;324;551;295;78;95;211;551;292;100;363;295;418;	1	100,786	2,532
cherylburke	2,301	436k	295	0	12	8,471;716;383;890;918;794;8,471;5;292;2,301;32;2,301;	2.3m;35k;88.5k;405k;35.2k;114;2.3m;106;88;436k;85;436k;	636;149;610;480;209;352;636;567;239;295;72;295;	1	185,419,600	11,298
cherylburke	2,301	436k	295	0	0				1	8,354,231	8,192
cherylburke	2,301	436k	295	0	4	1,525;95;2,301;2,032;	29.4k;408;436k;148k;	1,873;68;295;951;	3	41,797,50814,948,58216,242,486	7,870
cherylburke	2,301	436k	295	0	9	1,090;4,211;1,169;976;1,629;623;119;392;2,301;	53.3k;1.3m;820k;206k;10k;94;856;3,013;436k;	75;282;1,063;980;749;435;257;1,323;295;	1	65,695	4,115
cherylburke	2,301	436k	295	0	6	1,227;31;94;2,301;2,301;2,850;	177k;978;133;436k;436k;424;	378;2,214;238;295;295;1,363;	0		13,743
cherylburke	2,301	436k	295	0	3	2,301;2,301;2,301;	436k;436k;436k;	295;295;295;	3	14,65238,490,1792,911,806	21,588
cherylburke	2,301	436k	295	0	4	2,301;6,549;2,301;2,301;	436k;146k;436k;436k;	295;1,036;295;295;	2	3,930379	39,940
cherylburke	2,301	436k	295	0	9	2,301;56;2,301;2,301;217;981;299;174;2,301;	436k;118k;436k;436k;1,032;252;149;784;436k;	295;130;295;295;580;677;1,669;957;295;	3	1,620145,566288,486	90,826
cherylburke	2,301	436k	295	0	3	2,301;2,301;2,301;	436k;436k;436k;	295;295;295;	2	1,400,0522,037,870	6,971
cherylburke	2,301	436k	295	0	5	197;84;570;2,301;2,301;	45;136;427;436k;436k;	75;2,257;1,025;295;295;	2	839628,939	9,884
cherylburke	2,301	436k	295	0	7	5,597;2,301;2,301;2,301;2,301;1,509;2,301;	7.2m;436k;436k;436k;436k;479;436k;	391;295;295;295;295;1,147;295;	0		12,473
cherylburke	2,301	436k	295	0	4	2,301;2,301;2,301;0;	436k;436k;436k;69;	295;295;295;0;	2	423,714,811729,023	5,056
cherylburke	2,301	436k	295	0	3	112;1,068;1,068;	206;502;502;	463;958;958;	2		29,739
cherylburke	2,301	436k	295	0	6	449;120;1,186;1,728;2,301;2,301;	181;62;360;497;436k;436k;	1,274;145;202;843;295;295;	2	4,1624,462,565	18,468
cherylburke	2,301	436k	295	0	18	928;135;4,245;657;537;2;69;449;6,933;468;31;199;236;468;31;49;236;217;	627k;66.3k;327;138;409;163;1,135;181;509;513;617;630;554;513;617;256;554;1,032;	107;30;972;192;1,091;148;542;1,274;1,885;641;489;726;678;641;489;523;678;580;	3	4,16217,671,6744,462,564	11,058
cherylburke	2,301	436k	295	0	4	2,301;1,103;2,301;2,301;	436k;6,993;436k;436k;	295;1,934;295;295;	0		6,916
cherylburke	2,301	436k	295	0	9	783;2,530;494;1,956;74;5,280;2,301;2,301;109;	934;207;153;181;262;1,423;436k;436k;390;	877;501;326;323;1,152;3,858;295;295;663;	0		3,117
cherylburke	2,301	436k	295	0	1	2,301;	436k;	295;	0		6,636
cherylburke	2,301	436k	295	0	6	2,301;116;2,339;2,301;3;2,301;	436k;861;1,477;436k;124;436k;	295;6,045;960;295;920;295;	2	2611,772,023	3,608
sayhop	1,517	250k	1,146	1	26	524;524;524;524;1,517;524;524;524;524;524;1,517;524;524;524;524;524;524;524;524;524;524;524;524;524;527;524;	333k;333k;333k;333k;250k;333k;333k;333k;333k;333k;250k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;227;333k;	549;549;549;549;1,146;549;549;549;549;549;1,146;549;549;549;549;549;549;549;549;549;549;549;549;549;759;549;	0		11,592
sayhop	1,517	250k	1,146	0	13	1,517;7;1,517;47;1,517;57;224;180;2,207;1,517;13;1,517;1,517;	250k;834;250k;923;250k;156;11.7k;967;13.3k;250k;154;250k;250k;	1,146;893;1,146;582;1,146;160;217;1,189;1,589;1,146;362;1,146;1,146;	0		18,416
sayhop	1,517	250k	1,146	0	1	1,517;	250k;	1,146;	1	124	11,445
sayhop	1,517	250k	1,146	1	6	1,517;1,517;1,517;297;400;1,517;	250k;250k;250k;1,361;406;250k;	1,146;1,146;1,146;1,201;2,660;1,146;	0		17,243
sayhop	1,517	250k	1,146	1	3	1,517;1,067;1,728;	250k;1,103;968;	1,146;965;1,154;	0		17,469
sayhop	1,517	250k	1,146	1	4	2,207;634;2,207;1,517;	13.3k;1,296;13.3k;250k;	1,589;1,650;1,589;1,146;	0		10,727
sayhop	1,517	250k	1,146	0	12	887;1,517;907;1,396;1,517;430;1,517;0;87;1,450;44;1,517;	26.7k;250k;5,712;436;250k;643;250k;75;281;574;95;250k;	2,665;1,146;1,019;279;1,146;837;1,146;95;452;868;854;1,146;	0		15,566
sayhop	1,517	250k	1,146	1	6	887;524;348;524;1,517;166;	26.7k;333k;393;333k;250k;298;	2,664;549;382;549;1,146;132;	0		20,823
sayhop	1,517	250k	1,146	1	9	763;887;1,517;9;198;8;0;64;1,517;	1,667;26.7k;250k;293;569;164;1;16.8k;250k;	207;2,664;1,146;310;526;1,663;8;53;1,146;	6	6612419,618,9321,0785,449216	17,924
sayhop	1,517	250k	1,146	1	10	164;1,517;10;558;488;77;1,013;1,517;77;1,400;	45k;250k;260;436;1,224;171;353;250k;625;421;	1,280;1,146;851;323;1,200;1,119;452;1,146;580;886;	0		10,803
sayhop	1,517	250k	1,146	1	14	887;1,013;488;1,013;346;102;1,517;64;1,517;64;1,517;64;1,517;	26.7k;353;1,150;353;5,200;426;250k;16.8k;250k;16.8k;250k;16.8k;250k;	2,664;452;916;452;2,393;695;1,146;53;1,146;53;1,146;53;1,146;	3	6612419,618,933	13,129
sayhop	1,517	250k	1,146	1	9	887;886;351;77;1,517;1,517;655;1,517;1,517;	26.7k;3,262;350;171;250k;250k;495;250k;250k;	2,664;253;577;1,119;1,146;1,146;450;1,146;1,146;	0		6,467
sayhop	1,517	250k	1,146	1	19	886;0;620;977;1,517;20;20;394;420;420;1,013;1,517;420;420;208;1,517;1,517;394;420;	3,262;107;182;840;250k;81;81;371;593;593;353;250k;593;593;1,236;250k;250k;371;593;	253;30;314;326;1,146;101;101;355;297;297;452;1,146;297;297;215;1,146;1,146;355;297;	0		10,616
sayhop	1,517	250k	1,146	0	8	600;78;1,517;1,837;1,517;524;1,517;751;	10.4k;62;250k;789;250k;333k;250k;1,363;	2,069;121;1,146;1,318;1,146;549;1,146;1,337;	0		15,441
sayhop	1,517	250k	1,146	1	9	2,057;1,517;823;185;122;2,057;2,057;185;1;	7,748;250k;465;265;296k;7,748;7,748;821;4;	1,104;1,146;766;364;1,377;1,104;1,104;574;42;	4	4,236,850289,697,413	9,280
sayhop	1,517	250k	1,146	0	10	1,517;524;1,517;524;113;366;1,079;1,517;524;64;	250k;333k;250k;333k;193;1,313;2,540;250k;333k;16.8k;	1,146;549;1,146;549;306;1,356;1,011;1,146;549;53;	0		17,787
sayhop	1,517	250k	1,146	0	8	200;1,517;1,517;495;495;1,629;51;1,517;	195;250k;250k;2,611;2,611;1,385;206;250k;	263;1,146;1,146;1,294;1,294;1,355;1,134;1,146;	0		20,008
sayhop	1,517	250k	1,146	0	5	64;459;1,517;524;7;	16.8k;316;250k;333k;263;	53;1,512;1,146;549;1,036;	0		11,896
sayhop	1,517	250k	1,146	0	16	1,032;499;129;1,105;1,517;55;595;178;496;524;217;120;64;1,517;36;999;	695;1,161;215;722;250k;472;785;153;538;333k;1,170;926;197;250k;266;229;	1,033;906;744;1,562;1,146;1,022;525;302;422;549;1,160;1,331;308;1,146;96;202;	0		21,722
sayhop	1,517	250k	1,146	0	3	1,517;3;524;	250k;2,632;333k;	1,146;6,487;549;	1		11,017
sayhop	1,517	250k	1,146	1	15	1,517;1,517;234;271;89;923;1,687;1,242;1,517;524;831;348;252;1,517;	250k;250k;233;485;1,064;1,514;873;1,498;250k;333k;319;656;220k;250k;	1,146;1,146;1,166;856;1,037;372;819;464;1,146;549;661;1,472;406;1,146;	0		13,931
sayhop	1,517	250k	1,146	0	9	461;461;897;1,517;524;1,517;1,517;124;1,517;	9,417;9,417;728;250k;333k;250k;250k;246;250k;	3,666;3,666;1,104;1,146;549;1,146;1,146;556;1,146;	0		10,804
sayhop	1,517	250k	1,146	0	17	461;897;461;897;366;1;1,388;355;143;1,517;1,517;287;461;355;1,517;	9,417;728;9,417;728;267;6;360;1,298;236;250k;250k;247;9,417;1,298;250k;	3,666;1,104;3,666;1,104;330;14;321;676;684;1,146;1,146;224;3,666;676;1,146;	0		14,483
sayhop	1,517	250k	1,146	1	10	1,517;524;1,517;1,014;854;1,517;854;36;938;480;	250k;333k;250k;292;240;250k;240;176;3m;170;	1,146;549;1,146;677;669;1,146;669;521;1,292;550;	0		14,456
sayhop	1,517	250k	1,146	0	6	1,300;1,300;1,517;11;524;249;	91k;91k;250k;1,038;333k;638;	1,480;1,480;1,146;568;549;458;	0		10,917
iamsarahgrafferty	1,945	1.4m	601	1	15	73;3,821;772;194;47;469;201;640;26;157;1,945;351;825;344;6;	5,712;3.6m;146k;222;67;298;1,292;2,056;249;333;1.4m;538;1.1m;241;133;	13;587;625;391;239;293;103;828;657;144;601;587;16;674;387;	2	25,683961,853	240,068
iamsarahgrafferty	1,945	1.4m	601	0	7	108;825;149;428;193;228;2;	1,403;1.1m;377;1,059;103;1.7m;69;	861;16;483;719;266;340;75;	0		312,225
iamsarahgrafferty	1,945	1.4m	601	1	9	3,821;73;2,138;373;2,306;22;1,023;146;682;	3.6m;5,712;462;345;91;475;402;96;436;	587;13;726;1,240;117;2,596;1,549;119;1,310;	0		112,273
iamsarahgrafferty	1,945	1.4m	601	1	11	1,162;228;613;1,945;0;306;416;554;281;1,945;158;	126k;1.7m;928k;1.4m;458;403k;245;584;226;1.4m;291;	174;340;137;601;2,666;135;459;380;91;601;402;	2	2,821,69383,883,795	32,675
iamsarahgrafferty	1,945	1.4m	601	1	9	780;29;504;56;307;409;124;587;1,945;	268;173;514;830;708;1,398;565;901;1.4m;	571;166;720;784;669;705;364;832;601;	2	3683,883,802	53,489
iamsarahgrafferty	1,945	1.4m	601	1	13	1,346;1,945;61;1,945;1,945;20;251;341;359;86;418;1,945;90;	169k;1.4m;199;1.4m;1.4m;712;393;291;484;521;346;1.4m;171;	150;601;254;601;601;458;687;566;205;617;332;601;563;	2	83,883,81310,890,782	67,926
iamsarahgrafferty	1,945	1.4m	601	1	14	1,748;2,385;38;73;1,945;0;333;49;46;129;234;775;66;482;	93k;84.4k;3,348;5,712;1.4m;2;913;527;1,171;648;196;342;509;448;	2,997;2,130;423;13;601;10;742;368;639;455;515;495;447;1,165;	2	50,576,6191,637	55,786
iamsarahgrafferty	1,945	1.4m	601	0	12	382;248;164;815;254;1,945;542;288;1,945;387;113;146;	691;684;203;496;793;1.4m;1,382;662;1.4m;190;124;1,065;	622;677;557;409;788;601;1,161;733;601;477;223;586;	0		38,369
iamsarahgrafferty	1,945	1.4m	601	1	6	127;35;213;341;1,945;29;	457;294;266;692;1.4m;23;	552;257;436;762;601;68;	0		38,723
iamsarahgrafferty	1,945	1.4m	601	1	6	1,346;1,945;2;448;63;154;	169k;1.4m;1,381;1,118;80;217;	150;601;59;809;123;325;	1	62,605	23,399
iamsarahgrafferty	1,945	1.4m	601	0	10	2,534;434;77;28;1,945;1,945;9;5;680;9;	37.3k;19.5k;257;582;1.4m;1.4m;168;925;1,808;338;	197;291;231;208;601;601;326;970;665;651;	4	16,242,51149155,853,785	106,374
iamsarahgrafferty	1,945	1.4m	601	0	7	199;380;355;1,945;575;130;87;	2,164;439;437;1.4m;979;166;687;	823;679;403;601;726;280;820;	2	124,107	72,570
iamsarahgrafferty	1,945	1.4m	601	0	14	1,945;63;34;4;34;411;39;51;322;0;14;139;10;459;	1.4m;1,905;337;447;337;669;463;1,632;1,079;7;80;403;613;281;	601;333;258;155;258;1,132;602;774;626;166;634;339;398;1,014;	2	3,175,622295,397	143,753
iamsarahgrafferty	1,945	1.4m	601	0	15	13;1,945;10;10;10;1,945;485;1,945;340;13;10;340;10;340;333;	51;1.4m;106;106;106;1.4m;253k;1.4m;407;51;106;407;106;407;6,110;	635;601;227;227;227;601;1,058;601;821;635;227;821;227;821;449;	0		35,932
iamsarahgrafferty	1,945	1.4m	601	1	13	68;11;550;313;1,164;313;222;33;363;5;4;156;358;	271;24;298;401;909;401;261;221;176;108;97;149;395;	253;19;808;389;456;389;642;132;309;306;234;210;984;	0		30,735
iamsarahgrafferty	1,945	1.4m	601	1	7	3,821;73;457;157;16;1,945;	3.6m;5,712;2,199;240;2,718;1.4m;	587;13;2,890;627;21;601;	2	7,890,10983,883,898	44,036
iamsarahgrafferty	1,945	1.4m	601	1	11	204;53;118;70;89;174;4;419;9;72;1,945;	702;256;172;166;295;102;106;300;338;814;1.4m;	1,536;340;271;403;383;375;162;451;636;408;601;	0		30,811
iamsarahgrafferty	1,945	1.4m	601	1	10	237;604;118;1,945;607;368;324;107;36;308;	364;252;682k;1.4m;631;328;21;520;39;252;	835;712;58;601;643;444;181;576;84;451;	0		22,392
iamsarahgrafferty	1,945	1.4m	601	1	9	159;866;185;57;134;203;169;214;19;	373;2,100;476;713;155;850;2,149;756;171;	480;1,000;568;659;901;749;1,753;498;117;	2	83,883,93590,539,508	28,076
iamsarahgrafferty	1,945	1.4m	601	1	11	25;501;1,945;519;71;6;32;1,945;1,945;67;20;	633;585;1.4m;313;1,249;1,138;1,024;1.4m;1.4m;584;509;	803;415;601;361;1,464;1,005;1,115;601;601;434;627;	4	27,1823,175,61950,576,96430,133,657	91,237
iamsarahgrafferty	1,945	1.4m	601	1	6	5,102;1,945;9;5;35;116;	725k;1.4m;252;601;885;610;	75;601;564;568;888;706;	1	311,755	11,598
iamsarahgrafferty	1,945	1.4m	601	1	4	5,102;1,945;244;133;	725k;1.4m;314;106;	75;601;742;388;	4	29,453,798215,611	16,515
iamsarahgrafferty	1,945	1.4m	601	0	13	694;0;20;224;1,945;118;35;94;282;246;1,619;1,945;207;	108;283;387;618;1.4m;603;205;198;336;182;18.4k;1.4m;758;	201;374;342;605;601;562;286;831;706;266;901;601;829;	3	29,453,80136,211,249	21,387
iamsarahgrafferty	1,945	1.4m	601	1	9	6,170;102;0;2;1,275;3;1,945;12;1,945;	1.3m;471;283;87;907;118;1.4m;59;1.4m;	871;570;374;64;938;83;601;219;601;	0		17,592
iamsarahgrafferty	1,945	1.4m	601	1	13	118;12;6,170;228;38;141;13;30;1,945;25;22;0;22;	682k;75;1.3m;1.7m;602;209;757;1,911;1.4m;161;492;202;184;	58;8;871;340;595;339;459;922;601;57;435;242;154;	4	34,326960,9333,175,622	67,324
iamgabrielmacht	228	1.7m	340	0	10	770;257;285;228;88;237;932;17;299;253;	1,156;375;406;1.7m;332;194;709;208;342;974;	1,144;492;180;340;420;299;663;211;519;103;	3	1,185,768433,286327,414	473,872
iamgabrielmacht	228	1.7m	340	0	18	278;296;1,894;2,295;228;111;232;232;234;186;25;264;657;228;753;125;68;85;	30.9k;316k;151k;1.2m;1.7m;205;86;86;196;779;1,392;1,808;793;1.7m;500;1,001;184;158;	116;0;1,002;1,143;340;1,160;402;402;515;956;1,260;2,067;782;340;1,045;925;217;163;	0		90,987
iamgabrielmacht	228	1.7m	340	0	16	1,894;203;454;228;17;389;241;575;122;90;784;136;121;363;121;815;	151k;1,065;905;1.7m;591;1,125;1,011;1,152;1,693;1,113;1,139;79;682;552;682;1,165;	1,002;1,438;1,112;340;1,003;722;817;1,761;1,258;816;930;148;628;554;628;994;	1	264,410	218,983
iamgabrielmacht	228	1.7m	340	0	12	1,894;512;40;92;28;86;62;68;228;228;149;284;	151k;144k;901;692;680;1,084;118;985;1.7m;1.7m;80;18k;	1,002;316;533;575;680;785;221;507;340;340;94;944;	2	481,1053,810	253,076
iamgabrielmacht	228	1.7m	340	0	16	35;45;180;363;67;180;92;371;579;46;17;22;53;222;9;52;	186;339;1,079;2,365;401;1,079;211;354;855;744;117;809;554;3,288;130;627;	529;220;783;1,039;440;783;215;431;879;822;167;349;609;714;296;222;	3	98,882,5041,675,1316,118,976	182,378
iamgabrielmacht	228	1.7m	340	0	5	1;228;144;228;228;	461;1.7m;1,663;1.7m;1.7m;	35;340;1,256;340;340;	1	8,354,246	52,660
iamgabrielmacht	228	1.7m	340	0	7	512;483;9;50;228;113;228;	144k;58.7k;168;152;1.7m;344;1.7m;	316;1,595;326;192;340;390;340;	1	344	78,007
iamgabrielmacht	228	1.7m	340	0	26	1,049;1,239;1,121;601;30;259;1;94;203;1;628;1;628;1;628;1;628;0;259;209;40;46;12;43;0;19;	1m;25.6k;9,540;20k;465;317;71;232;1,638;497k;21.9k;497k;21.9k;497k;21.9k;497k;21.9k;207;396;1,876;1,169;1,006;236;646;511;93;	251;1,281;1,674;403;463;374;120;278;1,028;124;10;124;10;124;10;124;10;736;503;1,259;365;863;535;735;400;74;	8	1,465179,53112,148,473253,089,4941606,418	112,924
iamgabrielmacht	228	1.7m	340	0	16	65;24;228;780;6;139;881;1,357;186;228;825;380;512;228;213;410;	374;102;1.7m;919;108;406;942;237;789;1.7m;1.1m;3,292;144k;1.7m;508;432;	275;843;340;701;842;1,042;1,062;475;387;340;16;177;316;340;113;140;	5	17,671,641948,428224,680,119140,66824,125,062	136,490
iamgabrielmacht	228	1.7m	340	0	16	3;54;380;10;380;294;843;31;116;557;1,000;2,065;222;401;401;54;	438;349;3,292;149;3,292;154;2,082;121;194;47.5k;167;258;75;427;427;75;	421;277;177;143;177;154;989;117;538;1,192;607;511;120;577;577;112;	0		44,897
iamgabrielmacht	228	1.7m	340	0	14	3,162;48;1,040;91;121;65;949;105;1,128;179;170;454;56;3;	2.2m;2,027;1,794;211;834;406;1,321;805;4,384;298;425;529;959;1,016;	660;606;713;543;761;307;826;1,007;616;531;541;502;1,180;939;	3	327,4503,175,6301,243	254,259
iamgabrielmacht	228	1.7m	340	0	4	77;158;77;228;	500;202;500;1.7m;	630;225;630;340;	1	29,453,811	121,232
iamgabrielmacht	228	1.7m	340	0	4	512;847;12;31;	144k;252;38;653;	316;388;61;678;	4	1,895,63431,196,8731,810,145296,749	22,063
iamgabrielmacht	228	1.7m	340	0	17	2;278;36;165;437;254;238;14;228;43;82;82;43;21;32;95;	95;594;1,146;709;1,437;258;355;93;1.7m;1,394;645;645;1,394;1,136;778;732;	163;117;279;168;514;540;479;362;340;1,361;501;501;1,361;816;778;754;	2	12,028,3575,067,360	76,015
iamgabrielmacht	228	1.7m	340	0	19	512;1,932;228;261;0;1,021;17;720;1,841;228;14;228;610;305;228;512;1,774;823;	144k;217;1.7m;196;13;2,215;19;270;9,468;1.7m;45;1.7m;23.5m;113;1.7m;144k;84;69;	316;664;340;464;75;2,539;101;1,567;6,449;340;54;340;80;288;340;316;196;505;	0		54,196
iamgabrielmacht	228	1.7m	340	0	13	315;92;0;59;349;225;62;22;685;228;28;493;376;	4,673;578;1,425;941;41k;654;278;54;1,548;1.7m;245;856;1,707;	668;318;1,216;472;749;602;330;84;932;340;383;686;1,194;	10	1,133,438280,1496,267,81481,485,4786,174,564833,46818,562,52015,755,02082,360,26312,968,583	93,327
iamgabrielmacht	228	1.7m	340	0	11	315;72;312;12;228;121;10;10;163;2,438;727;	4,673;89;406;489;1.7m;2,205;1,112;1,112;599;950;569;	668;299;295;1,858;340;861;625;625;530;437;536;	3	5,79258,930,9031,521	10,815
iamgabrielmacht	228	1.7m	340	0	19	278;1;2;1;380;512;3;297;309;228;30;20;119;521;2,339;534;722;6;	594;109;95;461;3,292;144k;113;505;207;1.7m;454;270;506;629;1,058;1,419;1,395;105;	117;53;163;35;177;316;194;352;934;340;688;257;387;656;628;655;1,026;121;	3	423,714,724288,75662,382,903	103,699
iamgabrielmacht	228	1.7m	340	0	15	1,827;644;531;58;58;23;10;79;81;5;228;421;12;1,827;108;	128k;365k;290;395;395;309;427;1,273;1,145;1,195;1.7m;766;314;128k;311;	227;143;392;310;310;308;389;1,260;598;465;340;615;366;227;247;	1	179	39,134
iamgabrielmacht	228	1.7m	340	0	14	138;4,436;34;66;101;97;127;0;2,001;22;27;228;572;586;	360k;4.7m;282;479;183;516;212;115;2.8m;4,375;718;1.7m;617;1,414;	37;321;391;699;224;1,791;466;365;7,498;1,180;636;340;199;331;	5	49,482,18089714,605169,116	62,220
iamgabrielmacht	228	1.7m	340	0	18	3,162;238;53;232;42;228;135;28;135;3;3;39;2;17;38;124;1,429;6;	2.2m;1,774;806;543;9,326;1.7m;311;63;311;802;802;883;293;439;788;548;219k;318;	660;698;769;1,104;787;340;93;233;93;405;405;719;534;327;851;559;343;343;	3	878,2043,175,647629,555	271,507
iamgabrielmacht	228	1.7m	340	0	11	228;637;1,070;785;12;468;21;22;325;48;	1.7m;1,399;543;599;156;1,166;184;171;519;427;	340;5,338;678;785;403;1,485;151;61;514;98;	10	423,714,7563,175,6493,341,969874664,049,617428,3901,98628,753,585	97,374
iamgabrielmacht	228	1.7m	340	0	17	1,311;0;131;13;9;1,311;423;1,091;50;968;50;968;3,317;282;103;111;36;	281k;108;245;65;241;281k;319;463;530;438;530;438;29k;294;836;1,123;2,254;	32;13;820;123;211;32;859;1,838;653;620;653;620;5,421;638;460;717;402;	2	131,9061,457,156	125,091
iamgabrielmacht	228	1.7m	340	0	8	512;12;1,554;54;34;39;998;	144k;578;593;2,321;131;803;169;	316;590;997;1,900;137;549;158;	13	15,789,6494,376,4585,879,269161,8681,858,36141,797,596233,5418,0272,663,58141,797,5972,218,959126,761315,767,542	49,021
iamgabrielmacht	228	1.7m	340	0	14	585;288;31;30;518;42;634;36;39;23;673;561;78;96;	942;1,115;719;468;87;57;266;87;883;623;473;821;1,189;891;	2,054;1,091;239;294;172;112;439;113;719;420;749;952;770;1,006;	3	18,146,01942,651,323224,680,281	358,217
lex_ishimoto	1,385	141k	324	0	5	104;104;104;104;104;	1,185;1,185;1,185;1,185;1,185;	970;970;970;970;970;	1	5,389	12,913
lex_ishimoto	1,385	141k	324	0	4	38;28;28;3,822;	1,748;1,358;1,358;146k;	2,136;1,287;1,287;1,443;	1	5,389	9,921
lex_ishimoto	1,385	141k	324	0	1	1,083;	66.9k;	38;	1	5,389	4,521
lex_ishimoto	1,385	141k	324	0	6	2,553;2,063;1,353;92;1,385;2,141;	412k;577k;115k;792;141k;304;	1,869;971;266;418;324;300;	1	5,389	12,248
lex_ishimoto	1,385	141k	324	0	0				1	5,389	9,415
lex_ishimoto	1,385	141k	324	0	2	20;3,987;	385;1,034;	769;744;	1	5,389	9,255
lex_ishimoto	1,385	141k	324	0	1	558;	95.7k;	473;	1	5,389	7,785
lex_ishimoto	1,385	141k	324	0	6	57;49;9;50;1,385;483;	1,373;969;949;284;141k;787;	987;799;824;703;324;699;	1	5,389	13,365
lex_ishimoto	1,385	141k	324	0	2	1,385;64;	141k;854;	324;414;	1	5,389	9,383
lex_ishimoto	1,385	141k	324	0	3	1,498;1,385;24;	135k;141k;109;	2,169;324;208;	2	156,0255,389	8,335
lex_ishimoto	1,385	141k	324	0	0				1	5,389	4,892
lex_ishimoto	1,385	141k	324	0	2	587;9;	837;364;	353;199;	1	5,389	7,449
lex_ishimoto	1,385	141k	324	0	4	1,600;375;363;1,385;	10.3k;6,710;8,194;141k;	784;677;655;324;	1	5,389	5,946
